"studyName" "downloaded" "metadata" "imported" "PCAmodel_677" "PCAmodel_1399" "PCAmodel_536" "title"
"185" "ERP010561" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Gene expression profiles of H16N2 cells expressing EZH2 variants"
"186" "ERP010659" "0" "3" "FALSE" "FALSE" "FALSE" "FALSE" "Regulated endocleavage balances the degradation of nonsense-mediated decay substrates"
"187" "ERP010784" "4" "85" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of spinal cord, brain, liver, and muscle from an SMA mouse model"
"188" "ERP010786" "0" "6" "FALSE" "FALSE" "FALSE" "FALSE" "ISG15 counteracts Listeria monocytogenes infection"
"189" "ERP010795" "78" "78" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome sequencing identifies dysregulated WNT signaling in precursor lesion and recurrent mutations of tumor suppressor RNF43 during malignant transformation in multistep gastric carcinogenesis"
"190" "ERP010889" "27" "30" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of gastric biopsies from subjects at different stages of gastric inflammation and histological changes."
"191" "ERP010929" "0" "2" "FALSE" "FALSE" "FALSE" "FALSE" "RNA_sequencing of human pancreatic adenocarcinoma cell line Panc-1 with or without IL-35 up-regulated"
"192" "ERP010930" "49" "49" "TRUE" "FALSE" "TRUE" "FALSE" "Low grade gliomas subtype analysis"
"193" "ERP011000" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Elucidation of FOXP1 target genes in DLBCL by RNA-Seq"
"194" "ERP011057" "4" "5" "FALSE" "FALSE" "FALSE" "FALSE" "RNASeq_stable_cell_lines"
"195" "ERP011097" "15" "15" "FALSE" "FALSE" "FALSE" "FALSE" "CML CD34+ cells were treated with RITA, CPI-203, the combination thereof and nilotinib."
"196" "ERP011202" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "SK-OV-3 cells under Carboplatin"
"197" "ERP011233" "10" "22" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of MCF-7 (breast adenocarcinoma) and 2102Ep (embryonic carcinoma) cells upon LINE-1 knockdown."
"198" "ERP011243" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "5Aza and TSA treatment of MCF7 cells (RNA-seq)"
"199" "ERP011264" "7" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Interleukin-7 abrogates the immunosuppressive function of human double-negative T cells by activating Akt/mTOR signaling"
"200" "ERP011275" "40" "60" "TRUE" "TRUE" "TRUE" "FALSE" "Nucleocytoplasmic shuttling of immunosuppressive Yersinia effector YopM is mediated by DEAD box helicase DDX3 and controls nuclear Ribosomal S6 Kinase 1"
"201" "ERP011282" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-sequencing analysis of quiescent and activated human skeletal muscle stem cells"
"202" "ERP011301" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Increased Expression of Phosphodiesterase Type 5 Promotes the Invasive Potential of Breast Cancer Cells: Implications for Targeted Therapy."
"203" "ERP011411" "100" "148" "TRUE" "TRUE" "TRUE" "TRUE" "Pancreatic ductal adenocarcinoma primary cultures enriched or not in cancer stem cells"
"204" "ERP011528" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "SNRPB knockdown in U251 cells"
"205" "ERP011837" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq of human embryonic stem cells over expressing NANOS3 and DAZL"
"206" "ERP012180" "6" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Integrated Genomic Analysis of Survival Outliers in Glioblastoma"
"207" "ERP012188" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Functional Heterogeneity of Cancer-Associated Stromal Fibroblasts Show Differential Gene Expression Profile in Chondrosarcoma"
"208" "ERP012527" "100" "384" "FALSE" "FALSE" "FALSE" "FALSE" "Identification_and_molecular_charaterization_of_new_tumor_suppressor_genes_on_prostate_cancer"
"209" "ERP012552" "100" "1529" "TRUE" "FALSE" "TRUE" "FALSE" "Single-cell RNA-seq reveal lineage formation and X-chromosome dosage compensation in human preimplantation embryos"
"210" "ERP012646" "62" "64" "FALSE" "FALSE" "FALSE" "FALSE" "FLT3_Insertional_Mutagenesis_Mapping_in_AML"
"211" "ERP012748" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptome analysis of bladder wall from patients with bladder outlet obstruction induced lower urinary tract dysfunction"
"212" "ERP012838" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Epigenetic evolution of endocrine therapy resistant cells"
"213" "ERP012914" "100" "1866" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptional profiling of HAP1 kinase-knockout cells upon stimulation with polypeptides and small molecules"
"214" "ERP012939" "15" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome profiling of cells depleted of hnRNPC, Upf1, or co-depleted of hnRNPC and Upf1."
"215" "ERP012951" "7" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Knuuttila et al.   Castration induces up-regulation of intratumoral androgen biosynthesis and androgen receptor expression in an orthotopic VCaP human prostate cancer xenograft model.  Am J Pathol. 2014 Aug;184(8):2163-73. doi: 10.1016/j.ajpath.2014.04.010. Epub 2014 Jun 17."
"216" "ERP012958" "24" "24" "TRUE" "FALSE" "TRUE" "FALSE" "Transcription profiling of cytoplasmic and nuclear RNA of hnRNPC depleted cells and ER-Raf1 activated HR1 cells"
"217" "ERP012979" "100" "262" "TRUE" "TRUE" "TRUE" "TRUE" "Comprehensive analysis of the transcriptional and mutational landscape of follicular and papillary thyroid cancers"
"218" "ERP013068" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Human BAT/WAT under Cold Exposure/Thermoneutrality"
"219" "ERP013191" "7" "15" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of liver tissue and liver cancer cell lines"
"220" "ERP013206" "63" "63" "TRUE" "TRUE" "TRUE" "TRUE" "Whole transcriptome profiling of Esophageal adenocarcinoma and Barrett's"
"221" "ERP013215" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "Expression profiling of budding cells in colorectal cancer suggests an EMT-like phenotype and molecular subtype switching"
"222" "ERP013260" "64" "64" "TRUE" "TRUE" "TRUE" "TRUE" "Transcriptional landscape of human tissue lymphocytes unveils
uniqueness of tumor-infiltrating T regulatory cells"
"223" "ERP013303" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "miR-515 and migration in cancer"
"224" "ERP013387" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Large-scale study of total and polysomial mRNA after DDX6 depletion in HEK293 cells"
"225" "ERP013422" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Dfifferential gene expression in human KBM-7  clone  B  and  KBM-7-NuKO (NUDT2 KO) cells"
"226" "ERP013498" "100" "110" "FALSE" "FALSE" "FALSE" "FALSE" "CRISPR_Screening_in_Glioblastoma"
"227" "ERP013561" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Effect of hypoxia and atpenin A5 on the human monocyte transcriptome"
"228" "ERP013700" "23" "24" "TRUE" "FALSE" "TRUE" "FALSE" "A transcriptome-based global map of signaling pathways in the ovarian cancer microenvironment associated with clinical outcome"
"229" "ERP013713" "25" "25" "FALSE" "FALSE" "FALSE" "FALSE" "Gene expression patterns in developing intestinal organoids exposed to prolonged FGF4- and Wnt-signaling"
"230" "ERP013849" "2" "12" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq (HEK93_Homo Sapiens)"
"231" "ERP013870" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "BMI1 regulates myogenic differentiation, Hippo signaling, and oncogene expression in embryonal rhabdomyosarcoma."
"232" "ERP013914" "22" "22" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq analysis of human intact and damaged osteoarthrtitic cartilage following total knee replacement."
"233" "ERP014004" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Next generation sequencing identifies major DNA methylation changes during progression of Ph+ chronic myeloid leukemia"
"234" "ERP014062" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Unliganded Estrogen Receptor Beta cooperates with Argonaute 2 in the modulation of transcription rate and splicing of target genes in breast cancer cells."
"235" "ERP014117" "10" "10" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptional profiling of human serotonergic neurons in vitro"
"236" "ERP014162" "1" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Cancer associated fibroblasts (CAFs) are activated in cutaneous basal cell carcinoma and in the peritumoral skin"
"237" "ERP014247" "3" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptional profiling of human naive embryonic stem cells"
"238" "ERP014344" "11" "11" "FALSE" "FALSE" "FALSE" "FALSE" "The Functional Analysis of Granulins and Progranulin"
"239" "ERP014376" "0" "3" "FALSE" "FALSE" "FALSE" "FALSE" "Genomic aberrations in crizotinib resistant lung adenocarcinoma samples by transcriptome sequencing"
"240" "ERP014449" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq in HUVECs overexpressing Sox18 and treated with Sm4"
"241" "ERP014531" "100" "125" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq analysis of unstimulated and LPS-stimulated monocytes from manifest HD and control subjects."
"242" "ERP014707" "32" "32" "TRUE" "FALSE" "TRUE" "FALSE" "RNA-Seq profiling of dopaminergic neurons from iPSCs of Parkinson's disease patients"
"243" "ERP015139" "29" "46" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptome analyses of chronic traumatic encephalopathy show alterations in protein phosphatase expression associated with tauopathy"
"244" "ERP015145" "14" "14" "FALSE" "FALSE" "FALSE" "FALSE" "Expression RNA-Seq data of matched cases of pre-treatment Fine-needle aspiration (FNA) and the respective post neo-adjuvant treatment operative sample of breast cancer patients."
"245" "ERP015178" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Unliganded Estrogen Receptor Beta cooperates with Argonaute 2 in the modulation of transcription rate and splicing of target genes in breast cancer cells. Part 1"
"246" "ERP015292" "4" "40" "FALSE" "FALSE" "FALSE" "FALSE" "_SMA_transcriptomics_and_non_canonical_translation"
"247" "ERP015294" "54" "54" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome of dermal fibroblasts from healthy human donors differing by donor age, donor gender and UV exposition (Gerontosys)."
"248" "ERP015444" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Jinfukang enhances the pro-apoptotic activity of cisplatin via activation of AIFM2 in human lung cancer cells"
"249" "ERP015474" "9" "27" "FALSE" "FALSE" "FALSE" "FALSE" "In Vivo Functional Platform Targeting Patient- Derived Xenografts Identifies WDR5-Myc Association as a Critical Determinant of Pancreatic Cancer"
"250" "ERP015518" "4" "7" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq analysis of two cell line models of lung diseases in Project 3 of Open Targets - Epigenomes of Cell Lines"
"251" "ERP015568" "1" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Analysis of potential off-target effects of the therapeutic vector rAAV_U7-E53 in the treatment of Duchenne muscular dystrophy"
"252" "ERP015593" "45" "45" "FALSE" "FALSE" "FALSE" "FALSE" "RNA_expression_profile_of_Cas9_cancer_cells"
"253" "ERP015595" "5" "5" "FALSE" "FALSE" "FALSE" "FALSE" "Identification of AMKL deregulated genes by RNAseq"
"254" "ERP015612" "30" "30" "TRUE" "FALSE" "TRUE" "FALSE" "Differential gene expression for A2780 human ovarian cancer cells when exposed to a new osmium-based anticancer agent"
"255" "ERP015684" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of LGR5(+) and LGR5(-) cells isolated from human colon adenoma organoids"
"256" "ERP015750" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "BASIC: B-cell receptor (BCR) assembly from single cell RNA-seq"
"257" "ERP015769" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "DNA methylation variations are required for reversible EMT induced by cancer-associated fibroblasts in PCa cells"
"258" "ERP015831" "15" "15" "FALSE" "FALSE" "FALSE" "FALSE" "Whole Transcriptome sequencing TSCC (tongue squamous cell carcinoma)"
"259" "ERP015848" "5" "5" "FALSE" "FALSE" "FALSE" "FALSE" "The transcriptional signature of human ovarian carcinoma macrophages is associated with extracellular matrix reorganization and disease progression"
"260" "ERP015850" "0" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Molecular characterization of acute lymphoblastic leukemia with CRLF2 overexpression in childhood"
"261" "ERP015852" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNASeq profiling of AZD8186-treated HCC70 xenografts"
"262" "ERP015932" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Galectin-3 interacts with components of the nuclear ribonucleoprotein complex"
"263" "ERP016036" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "Two classes of L1-associated somatic variants in human brain - RNA-Seq"
"264" "ERP016064" "21" "21" "TRUE" "FALSE" "TRUE" "FALSE" "Anatomic specialization of synovial fibroblasts – integrating positional stromal signatures with joint specific pathways in arthritis."
"265" "ERP016099" "100" "236" "FALSE" "FALSE" "FALSE" "FALSE" "MCF7_Mimic"
"266" "ERP016243" "100" "650" "FALSE" "FALSE" "FALSE" "FALSE" "Human Developmental Biology Resource (HDBR) expression resource-RNAseq"
"267" "ERP016265" "6" "48" "FALSE" "FALSE" "FALSE" "FALSE" "Splicing factor 1 modulates dietary restriction and TORC1 pathway longevity in C. elegans"
"268" "ERP016268" "19" "19" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome profiling of DA neurons, human midbrain-like organoids and prenatal midbrain"
"269" "ERP016347" "30" "30" "TRUE" "FALSE" "TRUE" "FALSE" "RNASeq of musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs"
"270" "ERP016378" "2" "13" "FALSE" "FALSE" "FALSE" "FALSE" "A mouse model for a liver disorder"
"271" "ERP016409" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of whole blood samples from human visceral leishmaniasis compared to samples from healthy uninfected controls"
"272" "ERP016418" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome analysis of HUVEC"
"273" "ERP016433" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of sh2-H2AFJ and sh-NoTarget in WI-38hTERT cells induced into senescence by etoposide"
"274" "ERP016435" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptome analysis of neuronal cells infected with tick-borne encephalitis virus reveals strong induction of host response-associated genes that exclude type I and II IFNs"
"275" "ERP016484" "7" "8" "FALSE" "FALSE" "FALSE" "FALSE" "MCF10A cells expressing GATA3 mutants"
"276" "ERP016616" "5" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptomics in Zika virus-infected human brain organoids"
"277" "ERP016636" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Tuning the transcriptional response to hypoxia through HIF prolyl- and asparaginyl-hydroxylase inhibition:Sequencing Data"
"278" "ERP016691" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "Repression of miR-31 expression by BCL6 specifies helper function of human follicular helper T cells"
"279" "ERP016798" "63" "63" "TRUE" "TRUE" "TRUE" "TRUE" "Whole transcriptome profiling of 63 breast cancer tumours"
"280" "ERP016801" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "TSLPR expression marks a functionally discrete subset of human monocytes elicited by TLR4 activation."
"281" "ERP016816" "50" "50" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptomic profiling of human purified intestinal epithelial samples and organoids from paediatric and foetal small and large intestine"
"282" "ERP017123" "7" "7" "FALSE" "FALSE" "FALSE" "FALSE" "Whole-islet RNA-sequencing analysis of human pancreas and type 2 diabetes."
"283" "ERP017126" "100" "3514" "FALSE" "FALSE" "FALSE" "FALSE" "Single-cell RNA-seq analysis of human pancreas from healthy individuals and type 2 diabetes patients"
"284" "ERP017153" "10" "20" "FALSE" "FALSE" "FALSE" "FALSE" "IL-12 protects from psoriasiform skin inflammation"
"285" "ERP017213" "4" "4" "FALSE" "FALSE" "FALSE" "FALSE" "RNAseq libraries to study developmental alternative polyadenylation in human primitive streak progenitors derived from hESCs."
"286" "ERP017433" "17" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Transcriptional differences between the peripheral and the transcription zone of the prostate"
"287" "ERP017435" "2" "2" "FALSE" "FALSE" "FALSE" "FALSE" "nascent RNAseq  of hESC."
"288" "ERP017549" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of fetal urinary bladder and lung tissue"
"289" "ERP017706" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "Transcription profiling of oesophageal adenocarcinoma by RNA-seq"
"290" "ERP017989" "45" "45" "TRUE" "FALSE" "TRUE" "FALSE" "Transcriptional profiling of human bronchial epithelial cell BEAS-2B exposed to diesel and biomass ultrafine particles"
"291" "ERP018533" "22" "24" "TRUE" "FALSE" "TRUE" "FALSE" "RNA-seq analysis of cell-line models for monocyte to macrophage transformation: Project 3 of Open Targets - Epigenomes of Cell Lines"
"292" "ERP019583" "13" "13" "FALSE" "FALSE" "FALSE" "FALSE" "The transcriptional signature of ascites-associated macrophages is linked to interferon signaling and a favorable clinical outcome in a subgroup of ovarian carcinoma patients"
"293" "ERP019983" "8" "8" "FALSE" "FALSE" "FALSE" "FALSE" "Comparative transcriptome analysis between immortalized ovarian surface epithelial (iOSE) and immortalized fallopian tube secretory epithelial (iFTE) cells"
"294" "ERP019993" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "Effect on gene expression after 4 days of a single, 15 Gy dose of ionizing X ray radiation on A549, H460 and H1299 human lung cancer cell-lines"
"295" "ERP020187" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-seq of A431 cell line after gefitinib treatment"
"296" "ERP020415" "20" "42" "FALSE" "FALSE" "FALSE" "FALSE" "Dual RNA-seq of M. tuberculosis H37Rv infecting macrophage-like THP-1 cells during 48h"
"297" "ERP020461" "13" "13" "FALSE" "FALSE" "FALSE" "FALSE" "CSF of Trypanosoma infected human RNAseq"
"298" "ERP020462" "6" "6" "FALSE" "FALSE" "FALSE" "FALSE" "RNAseq of blood samples of Trypanosoma infected human patients"
"299" "ERP020468" "9" "9" "FALSE" "FALSE" "FALSE" "FALSE" "RNA-Seq of human regulatory T cells and effector T cells cultured at standard 37°C temperature and in mild hypothermia (33°C)."
"300" "ERP020471" "6" "32" "FALSE" "FALSE" "FALSE" "FALSE" "RNAseq of the membrane-bound complement regulator genes (CR1, CR1L, CR2, CD55, CD46, CD34) in eight normal human eyes, comparing peripheral retina and macular retina, pigmented epithelium and choroid/sclera."
"301" "ERP020523" "89" "96" "TRUE" "TRUE" "TRUE" "TRUE" "AGR_Project___African_Genome_Resource__total_RNA_sequencing_for_1000_Genomes_African_populations"
"302" "ERP020535" "18" "18" "FALSE" "FALSE" "FALSE" "FALSE" "this work combines newly developed methods of host gene expression analysis in duodenal tissues with unique approaches to the identification of specific pathobiont bacteria in the duodenal microbiome to elucidate mechanisms of GI dysfunction in Common Variable Immunodeficiency (CVID).  As such it provides new insights into how the mucosal immune response controls gut function in general."
"303" "ERP020551" "12" "12" "FALSE" "FALSE" "FALSE" "FALSE" "IFI16 is required for DNA sensing in human macrophages by promoting production and function of cGAMP"
"304" "ERP020581" "16" "16" "FALSE" "FALSE" "FALSE" "FALSE" "hDBR1 OVEREXPRESSED CALU6 AND 293T CELLS VS. CONTROL CELLS"
"305" "ERP020609" "79" "79" "TRUE" "TRUE" "TRUE" "TRUE" "Persistent KSHV infection increases EBV-associated tumor formation in vivo via enhanced EBV lytic gene expression"
"306" "ERP020724" "55" "75" "FALSE" "FALSE" "FALSE" "FALSE" "RNASeq reveals conservation of function among the yolk sacs of human, mouse and chicken"
